136,11/01/2030,30,1469,418.45,1050.55,87127.11,114014.25,240,1.2,56
137,12/01/2030,31,1469,388.62,1080.38,86738.49,114014.25,240,1.2,56
138,01/01/2031,31,1469,393.44,1075.56,86345.04,114014.25,240,1.2,56
139,02/01/2031,28,1469,501.94,967.06,85843.11,114014.25,240,1.2,56
140,03/01/2031,31,1469,404.55,1064.45,85438.56,114014.25,240,1.2,56
141,04/01/2031,30,1469,443.74,1025.26,84994.82,114014.25,240,1.2,56
142,05/01/2031,31,1469,415.06,1053.94,84579.76,114014.25,240,1.2,56
143,06/01/2031,30,1469,454.04,1014.96,84125.72,114014.25,240,1.2,56
144,07/01/2031,31,1469,425.84,1043.16,83699.88,114014.25,240,1.2,56
145,08/01/2031,31,1469,431.12,1037.88,83268.75,114014.25,240,1.2,56
146,09/01/2031,30,1469,469.77,999.23,82798.98,114014.25,240,1.2,56
147,10/01/2031,31,1469,442.29,1026.71,82356.69,114014.25,240,1.2,56
148,11/01/2031,30,1469,480.72,988.28,81875.97,114014.25,240,1.2,56
149,12/01/2031,31,1469,453.74,1015.26,81422.23,114014.25,240,1.2,56
150,01/01/2032,31,1469,459.36,1009.64,80962.87,114014.25,240,1.2,56
151,02/01/2032,29,1469,529.83,939.17,80433.03,114014.25,240,1.2,56
152,03/01/2032,31,1469,471.63,997.37,79961.4,114014.25,240,1.2,56
153,04/01/2032,30,1469,509.46,959.54,79451.94,114014.25,240,1.2,56
154,05/01/2032,31,1469,483.8,985.2,78968.14,114014.25,240,1.2,56
155,06/01/2032,30,1469,521.38,947.62,78446.76,114014.25,240,1.2,56
156,07/01/2032,31,1469,496.26,972.74,77950.5,114014.25,240,1.2,56
157,08/01/2032,31,1469,502.41,966.59,77448.09,114014.25,240,1.2,56
158,09/01/2032,30,1469,539.62,929.38,76908.47,114014.25,240,1.2,56
159,10/01/2032,31,1469,515.34,953.66,76393.13,114014.25,240,1.2,56
160,11/01/2032,30,1469,552.28,916.72,75840.85,114014.25,240,1.2,56
161,12/01/2032,31,1469,528.57,940.43,75312.27,114014.25,240,1.2,56
162,01/01/2033,31,1469,535.13,933.87,74777.15,114014.25,240,1.2,56
163,02/01/2033,28,1469,631.5,837.5,74145.65,114014.25,240,1.2,56
164,03/01/2033,31,1469,549.59,919.41,73596.06,114014.25,240,1.2,56
165,04/01/2033,30,1469,585.85,883.15,73010.21,114014.25,240,1.2,56
166,05/01/2033,31,1469,563.67,905.33,72446.54,114014.25,240,1.2,56
167,06/01/2033,30,1469,599.64,869.36,71846.89,114014.25,240,1.2,56
